Datasets\tmbd-yearly-std-release-documentaries.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\tmbd-yearly-std-release-nogenre.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\UNContradeCoffee;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.CON.FERT.PT.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-AG.CON.FERT.PT.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-AG.CON.FERT.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-AG.CON.FERT.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-AG.LND.AGRI.K2.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.AGRI.K2.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.AGRI.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.AGRI.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.ARBL.HA.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.ARBL.HA.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.ARBL.HA.PC.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.ARBL.HA.PC.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.ARBL.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.ARBL.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.CREL.HA.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.CREL.HA.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.CROP.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.CROP.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.FRST.K2.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.FRST.K2.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.FRST.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.FRST.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.PRCP.MM.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-AG.LND.PRCP.MM.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-AG.LND.TOTL.K2.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.TOTL.K2.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.LND.TRAC.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-AG.LND.TRAC.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-AG.PRD.CREL.MT.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.PRD.CROP.XD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.PRD.CROP.XD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.PRD.FOOD.XD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.PRD.FOOD.XD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.PRD.LVSK.XD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.PRD.LVSK.XD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.SRF.TOTL.K2.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.SRF.TOTL.K2.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-AG.YLD.CREL.KG.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-AG.YLD.CREL.KG.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-BG.GSR.NFSV.GD.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BG.GSR.NFSV.GD.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.CMCP.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.CMCP.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.FCTY.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.FCTY.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.GNFS.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.GNFS.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.INSF.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.INSF.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.MRCH.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.MRCH.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.NFSV.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.NFSV.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.TRAN.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.TRAN.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.TRVL.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.GSR.TRVL.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.TRF.PRVT.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.TRF.PRVT.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BM.TRF.PWKR.CD.DT.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BN.CAB.XOKA.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.CAB.XOKA.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.CAB.XOKA.GD.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.CAB.XOKA.GD.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.FIN.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.FIN.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.GSR.FCTY.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BN.GSR.FCTY.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BN.GSR.GNFS.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.GSR.GNFS.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.GSR.MRCH.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.GSR.MRCH.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.KLT.DINV.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.KLT.DINV.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.RES.INCL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BN.TRF.CURR.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BN.TRF.CURR.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GRT.EXTA.CD.WD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-BX.GRT.TECH.CD.WD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.GSR.CCIS.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.CCIS.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.CCIS.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.CCIS.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.CMCP.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.CMCP.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.FCTY.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.FCTY.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.GNFS.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.GNFS.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.INSF.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.GSR.INSF.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.GSR.MRCH.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.MRCH.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.NFSV.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.NFSV.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-BX.GSR.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-BX.GSR.TRAN.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.TRAN.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.TRVL.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.GSR.TRVL.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.KLT.DINV.WD.GD.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.KLT.DREM.CD.DT.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.KLT.DREM.CD.DT.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.PEF.TOTL.CD.WD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.PEF.TOTL.CD.WD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-BX.TRF.CURR.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.TRF.CURR.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.TRF.PWKR.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-BX.TRF.PWKR.CD.DT.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
